x,y,total_attenuation_dB
55,85.0,63.8
55,86.0,64.0
55,87.0,64.1
55,88.0,64.3
55,89.0,64.5
55,90.0,64.7
55,91.0,64.9
55,92.0,65.0
55,93.0,65.2
55,94.0,65.4
55,95.0,65.5
55,96.0,65.7
55,97.0,65.8
55,98.0,66.0
55,99.0,66.1
56,0.0,66.2
56,1.0,66.1
56,2.0,65.9
56,3.0,65.8
56,4.0,65.6
56,5.0,65.4
56,6.0,65.3
56,7.0,65.1
56,8.0,64.9
56,9.0,64.8
56,10.0,69.6
56,11.0,69.4
56,12.0,64.2
56,13.0,64.1
56,14.0,63.9
56,15.0,63.7
56,16.0,63.5
56,17.0,63.3
56,18.0,63.1
56,19.0,62.9
56,20.0,62.7
56,21.0,62.5
56,22.0,62.3
56,23.0,62.0
56,24.0,61.8
56,25.0,61.6
56,26.0,61.4
56,27.0,61.2
56,28.0,60.9
56,29.0,60.7
56,30.0,60.5
56,31.0,60.3
56,32.0,60.0
56,33.0,59.8
56,34.0,59.6
56,35.0,59.3
56,36.0,59.1
56,37.0,58.9
56,38.0,58.7
56,39.0,58.5
56,40.0,58.3
56,41.0,58.1
56,42.0,58.0
56,43.0,57.8
56,44.0,57.7
56,45.0,57.5
56,46.0,57.4
56,47.0,57.4
56,48.0,57.3
56,49.0,57.3
56,50.0,57.2
56,51.0,57.3
56,52.0,57.3
56,53.0,57.4
56,54.0,57.4
56,55.0,57.5
56,56.0,57.7
56,57.0,57.8
56,58.0,58.0
56,59.0,58.1
56,60.0,58.3
56,61.0,58.5
56,62.0,58.7
56,63.0,58.9
56,64.0,59.1
56,65.0,59.3
56,66.0,59.6
56,67.0,59.8
56,68.0,60.0
56,69.0,60.3
56,70.0,60.5
56,71.0,60.7
56,72.0,60.9
56,73.0,61.2
56,74.0,61.4
56,75.0,61.6
56,76.0,61.8
56,77.0,62.0
56,78.0,62.3
56,79.0,62.5
56,80.0,62.7
56,81.0,62.9
56,82.0,63.1
56,83.0,63.3
56,84.0,63.5
56,85.0,63.7
56,86.0,63.9
56,87.0,64.1
56,88.0,64.2
56,89.0,64.4
56,90.0,64.6
56,91.0,64.8
56,92.0,64.9
56,93.0,65.1
56,94.0,65.3
56,95.0,65.4
56,96.0,65.6
56,97.0,65.8
56,98.0,65.9
56,99.0,66.1
57,0.0,66.2
57,1.0,66.0
57,2.0,65.9
57,3.0,65.7
57,4.0,65.5
57,5.0,65.4
57,6.0,65.2
57,7.0,65.0
57,8.0,64.9
57,9.0,64.7
57,10.0,64.5
57,11.0,64.3
57,12.0,64.1
57,13.0,64.0
57,14.0,63.8
57,15.0,63.6
57,16.0,63.4
57,17.0,63.2
57,18.0,63.0
57,19.0,62.8
57,20.0,62.5
57,21.0,62.3
57,22.0,62.1
57,23.0,61.9
57,24.0,61.7
57,25.0,61.4
57,26.0,61.2
57,27.0,61.0
57,28.0,60.7
57,29.0,60.5
57,30.0,60.3
57,31.0,60.0
57,32.0,59.8
57,33.0,59.5
57,34.0,59.3
57,35.0,59.1
57,36.0,58.8
57,37.0,58.6
57,38.0,58.4
57,39.0,58.2
57,40.0,57.9
57,41.0,57.7
57,42.0,57.6
57,43.0,57.4
57,44.0,57.2
57,45.0,57.1
57,46.0,57.0
57,47.0,56.9
57,48.0,56.8
57,49.0,56.8
57,50.0,56.8
57,51.0,56.8
57,52.0,56.8
57,53.0,56.9
57,54.0,57.0
57,55.0,57.1
57,56.0,57.2
57,57.0,57.4
57,58.0,57.6
57,59.0,57.7
57,60.0,57.9
57,61.0,58.2
57,62.0,58.4
57,63.0,58.6
57,64.0,58.8
57,65.0,59.1
57,66.0,59.3
57,67.0,59.5
57,68.0,59.8
57,69.0,60.0
57,70.0,60.3
57,71.0,60.5
57,72.0,60.7
57,73.0,61.0
57,74.0,61.2
57,75.0,61.4
57,76.0,61.7
57,77.0,61.9
57,78.0,62.1
57,79.0,62.3
57,80.0,62.5
57,81.0,62.8
57,82.0,63.0
57,83.0,63.2
57,84.0,63.4
57,85.0,63.6
57,86.0,63.8
57,87.0,64.0
57,88.0,64.1
57,89.0,64.3
57,90.0,64.5
57,91.0,64.7
57,92.0,64.9
57,93.0,65.0
57,94.0,65.2
57,95.0,65.4
57,96.0,65.5
57,97.0,65.7
57,98.0,65.9
57,99.0,66.0
58,0.0,66.1
58,1.0,66.0
58,2.0,65.8
58,3.0,65.6
58,4.0,65.5
58,5.0,65.3
58,6.0,65.1
58,7.0,65.0
58,8.0,64.8
58,9.0,64.6
58,10.0,64.4
58,11.0,64.2
58,12.0,64.1
58,13.0,63.9
58,14.0,63.7
58,15.0,63.5
58,16.0,63.3
58,17.0,63.1
58,18.0,62.9
58,19.0,62.6
58,20.0,62.4
58,21.0,62.2
58,22.0,62.0
58,23.0,61.7
58,24.0,61.5
58,25.0,61.3
58,26.0,61.0
58,27.0,60.8
58,28.0,60.6
58,29.0,60.3
58,30.0,60.1
58,31.0,59.8
58,32.0,59.5
58,33.0,59.3
58,34.0,59.0
58,35.0,58.8
58,36.0,58.5
58,37.0,58.3
58,38.0,58.0
58,39.0,57.8
58,40.0,57.6
58,41.0,57.4
58,42.0,57.1
58,43.0,57.0
58,44.0,56.8
58,45.0,56.6
58,46.0,56.5
58,47.0,56.4
58,48.0,56.3
58,49.0,56.3
58,50.0,56.3
58,51.0,56.3
58,52.0,56.3
58,53.0,56.4
58,54.0,56.5
58,55.0,56.6
58,56.0,56.8
58,57.0,57.0
58,58.0,57.1
58,59.0,57.4
58,60.0,57.6
58,61.0,57.8
58,62.0,58.0
58,63.0,58.3
58,64.0,58.5
58,65.0,58.8
58,66.0,59.0
58,67.0,59.3
58,68.0,59.5
58,69.0,59.8
58,70.0,60.1
58,71.0,60.3
58,72.0,60.6
58,73.0,60.8
58,74.0,61.0
58,75.0,61.3
58,76.0,61.5
58,77.0,61.7
58,78.0,62.0
58,79.0,62.2
58,80.0,62.4
58,81.0,62.6
58,82.0,62.9
58,83.0,63.1
58,84.0,63.3
58,85.0,63.5
58,86.0,63.7
58,87.0,63.9
58,88.0,64.1
58,89.0,64.2
58,90.0,64.4
58,91.0,64.6
58,92.0,64.8
58,93.0,65.0
58,94.0,65.1
58,95.0,65.3
58,96.0,65.5
58,97.0,65.6
58,98.0,65.8
58,99.0,66.0
59,0.0,66.1
59,1.0,65.9
59,2.0,65.8
59,3.0,65.6
59,4.0,65.4
59,5.0,65.3
59,6.0,65.1
59,7.0,64.9
59,8.0,64.7
59,9.0,64.5
59,10.0,64.4
59,11.0,64.2
59,12.0,64.0
59,13.0,63.8
59,14.0,63.6
59,15.0,63.4
59,16.0,63.2
59,17.0,63.0
59,18.0,62.7
59,19.0,62.5
59,20.0,62.3
59,21.0,62.1
59,22.0,61.8
59,23.0,61.6
59,24.0,61.4
59,25.0,61.1
59,26.0,60.9
59,27.0,60.6
59,28.0,60.4
59,29.0,60.1
59,30.0,59.8
59,31.0,59.6
59,32.0,59.3
59,33.0,59.0
59,34.0,58.8
59,35.0,58.5
59,36.0,58.2
59,37.0,58.0
59,38.0,57.7
59,39.0,57.4
59,40.0,57.2
59,41.0,56.9
59,42.0,56.7
59,43.0,56.5
59,44.0,56.3
59,45.0,56.2
59,46.0,56.0
59,47.0,55.9
59,48.0,55.8
59,49.0,55.8
59,50.0,55.8
59,51.0,55.8
59,52.0,55.8
59,53.0,55.9
59,54.0,56.0
59,55.0,56.2
59,56.0,56.3
59,57.0,56.5
59,58.0,56.7
59,59.0,56.9
59,60.0,57.2
59,61.0,57.4
59,62.0,57.7
59,63.0,58.0
59,64.0,58.2
59,65.0,58.5
59,66.0,58.8
59,67.0,59.0
59,68.0,59.3
59,69.0,59.6
59,70.0,59.8
59,71.0,60.1
59,72.0,60.4
59,73.0,60.6
59,74.0,60.9
59,75.0,61.1
59,76.0,61.4
59,77.0,61.6
59,78.0,61.8
59,79.0,62.1
59,80.0,62.3
59,81.0,62.5
59,82.0,62.7
59,83.0,63.0
59,84.0,63.2
59,85.0,63.4
59,86.0,63.6
59,87.0,63.8
59,88.0,64.0
59,89.0,64.2
59,90.0,64.4
59,91.0,64.5
59,92.0,64.7
59,93.0,64.9
59,94.0,65.1
59,95.0,65.3
59,96.0,65.4
59,97.0,65.6
59,98.0,65.8
59,99.0,65.9
60,0.0,66.0
60,1.0,65.9
60,2.0,65.7
60,3.0,65.5
60,4.0,65.4
60,5.0,65.2
60,6.0,65.0
60,7.0,64.8
60,8.0,64.7
60,9.0,64.5
60,10.0,64.3
60,11.0,64.1
60,12.0,63.9
60,13.0,63.7
60,14.0,63.5
60,15.0,63.3
60,16.0,63.1
60,17.0,62.9
60,18.0,62.6
60,19.0,62.4
60,20.0,62.2
60,21.0,61.9
60,22.0,61.7
60,23.0,61.5
60,24.0,61.2
60,25.0,61.0
60,26.0,60.7
60,27.0,60.4
60,28.0,60.2
60,29.0,59.9
60,30.0,59.6
60,31.0,59.3
60,32.0,59.1
60,33.0,58.8
60,34.0,58.5
60,35.0,58.2
60,36.0,57.9
60,37.0,57.6
60,38.0,57.3
60,39.0,57.1
60,40.0,56.8
60,41.0,56.5
60,42.0,56.3
60,43.0,56.0
60,44.0,55.8
60,45.0,55.6
60,46.0,55.5
60,47.0,55.4
60,48.0,55.3
60,49.0,55.2
60,50.0,55.2
60,51.0,55.2
60,52.0,55.3
60,53.0,55.4
60,54.0,55.5
60,55.0,55.6
60,56.0,55.8
60,57.0,56.0
60,58.0,56.3
60,59.0,56.5
60,60.0,56.8
60,61.0,57.1
60,62.0,57.3
60,63.0,57.6
60,64.0,57.9
60,65.0,58.2
60,66.0,58.5
60,67.0,58.8
60,68.0,59.1
60,69.0,59.3
60,70.0,59.6
60,71.0,59.9
60,72.0,60.2
60,73.0,60.4
60,74.0,60.7
60,75.0,61.0
60,76.0,61.2
60,77.0,61.5
60,78.0,61.7
60,79.0,61.9
60,80.0,62.2
60,81.0,62.4
60,82.0,62.6
60,83.0,62.9
60,84.0,63.1
60,85.0,63.3
60,86.0,63.5
60,87.0,63.7
60,88.0,63.9
60,89.0,64.1
60,90.0,64.3
60,91.0,64.5
60,92.0,64.7
60,93.0,64.8
60,94.0,65.0
60,95.0,65.2
60,96.0,65.4
60,97.0,65.5
60,98.0,65.7
60,99.0,65.9
61,0.0,66.0
61,1.0,65.8
61,2.0,65.6
61,3.0,65.5
61,4.0,65.3
61,5.0,65.1
61,6.0,65.0
61,7.0,64.8
61,8.0,64.6
61,9.0,64.4
61,10.0,64.2
61,11.0,64.0
61,12.0,63.8
61,13.0,63.6
61,14.0,63.4
61,15.0,63.2
61,16.0,63.0
61,17.0,62.8
61,18.0,62.5
61,19.0,62.3
61,20.0,62.1
61,21.0,61.8
61,22.0,61.6
61,23.0,61.3
61,24.0,61.1
61,25.0,60.8
61,26.0,60.5
61,27.0,60.3
61,28.0,60.0
61,29.0,59.7
61,30.0,59.4
61,31.0,59.1
61,32.0,58.8
61,33.0,58.5
61,34.0,58.2
61,35.0,57.9
61,36.0,57.6
61,37.0,57.3
61,38.0,57.0
61,39.0,56.7
61,40.0,56.4
61,41.0,56.1
61,42.0,55.8
61,43.0,55.6
61,44.0,55.3
61,45.0,55.1
61,46.0,54.9
61,47.0,54.8
61,48.0,54.7
61,49.0,54.6
61,50.0,54.6
61,51.0,54.6
61,52.0,54.7
61,53.0,54.8
61,54.0,54.9
61,55.0,55.1
61,56.0,55.3
61,57.0,55.6
61,58.0,55.8
61,59.0,56.1
61,60.0,56.4
61,61.0,56.7
61,62.0,57.0
61,63.0,57.3
61,64.0,57.6
61,65.0,57.9
61,66.0,58.2
61,67.0,58.5
61,68.0,58.8
61,69.0,59.1
61,70.0,59.4
61,71.0,59.7
61,72.0,60.0
61,73.0,60.3
61,74.0,60.5
61,75.0,60.8
61,76.0,61.1
61,77.0,61.3
61,78.0,61.6
61,79.0,61.8
61,80.0,62.1
61,81.0,62.3
61,82.0,62.5
61,83.0,62.8
61,84.0,63.0
61,85.0,63.2
61,86.0,63.4
61,87.0,63.6
61,88.0,63.8
61,89.0,64.0
61,90.0,64.2
61,91.0,64.4
61,92.0,64.6
61,93.0,64.8
61,94.0,65.0
61,95.0,65.1
61,96.0,65.3
61,97.0,65.5
61,98.0,65.6
61,99.0,65.8
62,0.0,65.9
62,1.0,65.8
62,2.0,65.6
62,3.0,65.4
62,4.0,65.3
62,5.0,65.1
62,6.0,64.9
62,7.0,64.7
62,8.0,64.5
62,9.0,64.3
62,10.0,64.1
62,11.0,63.9
62,12.0,63.7
62,13.0,63.5
62,14.0,63.3
62,15.0,63.1
62,16.0,62.9
62,17.0,62.7
62,18.0,62.4
62,19.0,62.2
62,20.0,62.0
62,21.0,61.7
62,22.0,61.5
62,23.0,61.2
62,24.0,60.9
62,25.0,60.7
62,26.0,60.4
62,27.0,60.1
62,28.0,59.8
62,29.0,59.5
62,30.0,59.2
62,31.0,58.9
62,32.0,58.6
62,33.0,58.3
62,34.0,58.0
62,35.0,57.6
62,36.0,57.3
62,37.0,57.0
62,38.0,56.6
62,39.0,56.3
62,40.0,56.0
62,41.0,55.6
62,42.0,55.3
62,43.0,55.1
62,44.0,54.8
62,45.0,54.5
62,46.0,54.3
62,47.0,54.2
62,48.0,54.1
62,49.0,54.0
62,50.0,53.9
62,51.0,54.0
62,52.0,54.1
62,53.0,54.2
62,54.0,54.3
62,55.0,54.5
62,56.0,54.8
62,57.0,55.1
62,58.0,55.3
62,59.0,55.6
62,60.0,56.0
62,61.0,56.3
62,62.0,56.6
62,63.0,57.0
62,64.0,57.3
62,65.0,57.6
62,66.0,58.0
62,67.0,58.3
62,68.0,58.6
62,69.0,58.9
62,70.0,59.2
62,71.0,59.5
62,72.0,59.8
62,73.0,60.1
62,74.0,60.4
62,75.0,60.7
62,76.0,60.9
62,77.0,61.2
62,78.0,61.5
62,79.0,61.7
62,80.0,62.0
62,81.0,62.2
62,82.0,62.4
62,83.0,62.7
62,84.0,62.9
62,85.0,63.1
62,86.0,63.3
62,87.0,63.5
62,88.0,63.7
62,89.0,63.9
62,90.0,64.1
62,91.0,64.3
62,92.0,64.5
62,93.0,64.7
62,94.0,64.9
62,95.0,65.1
62,96.0,65.3
62,97.0,65.4
62,98.0,65.6
62,99.0,65.8
63,0.0,65.9
63,1.0,65.7
63,2.0,65.6
63,3.0,65.4
63,4.0,65.2
63,5.0,65.0
63,6.0,64.9
63,7.0,64.7
63,8.0,64.5
63,9.0,64.3
63,10.0,64.1
63,11.0,63.9
63,12.0,63.7
63,13.0,63.5
63,14.0,63.3
63,15.0,63.0
63,16.0,62.8
63,17.0,62.6
63,18.0,62.3
63,19.0,62.1
63,20.0,61.9
63,21.0,61.6
63,22.0,61.3
63,23.0,61.1
63,24.0,60.8
63,25.0,60.5
63,26.0,60.2
63,27.0,60.0
63,28.0,59.6
63,29.0,59.3
63,30.0,59.0
63,31.0,58.7
63,32.0,58.4
63,33.0,58.0
63,34.0,57.7
63,35.0,57.3
63,36.0,57.0
63,37.0,56.6
63,38.0,56.3
63,39.0,55.9
63,40.0,55.5
63,41.0,55.2
63,42.0,54.9
63,43.0,54.5
63,44.0,54.2
63,45.0,53.9
63,46.0,53.7
63,47.0,53.5
63,48.0,53.4
63,49.0,53.3
63,50.0,53.3
63,51.0,53.3
63,52.0,53.4
63,53.0,53.5
63,54.0,53.7
63,55.0,53.9
63,56.0,54.2
63,57.0,54.5
63,58.0,54.9
63,59.0,55.2
63,60.0,55.5
63,61.0,55.9
63,62.0,56.3
63,63.0,56.6
63,64.0,57.0
63,65.0,57.3
63,66.0,57.7
63,67.0,58.0
63,68.0,58.4
63,69.0,58.7
63,70.0,59.0
63,71.0,59.3
63,72.0,59.6
63,73.0,60.0
63,74.0,60.2
63,75.0,60.5
63,76.0,60.8
63,77.0,61.1
63,78.0,61.3
63,79.0,61.6
63,80.0,61.9
63,81.0,62.1
63,82.0,62.3
63,83.0,62.6
63,84.0,62.8
63,85.0,63.0
63,86.0,63.3
63,87.0,63.5
63,88.0,63.7
63,89.0,63.9
63,90.0,64.1
63,91.0,64.3
63,92.0,64.5
63,93.0,64.7
63,94.0,64.9
63,95.0,65.0
63,96.0,65.2
63,97.0,65.4
63,98.0,65.6
63,99.0,65.7
64,0.0,65.9
64,1.0,65.7
64,2.0,65.5
64,3.0,65.3
64,4.0,65.2
64,5.0,65.0
64,6.0,64.8
64,7.0,64.6
64,8.0,64.4
64,9.0,64.2
64,10.0,64.0
64,11.0,63.8
64,12.0,63.6
64,13.0,63.4
64,14.0,63.2
64,15.0,63.0
64,16.0,62.7
64,17.0,62.5
64,18.0,62.3
64,19.0,62.0
64,20.0,61.8
64,21.0,61.5
64,22.0,61.2
64,23.0,61.0
64,24.0,60.7
64,25.0,60.4
64,26.0,60.1
64,27.0,59.8
64,28.0,59.5
64,29.0,59.2
64,30.0,58.8
64,31.0,58.5
64,32.0,58.2
64,33.0,57.8
64,34.0,57.4
64,35.0,57.1
64,36.0,56.7
64,37.0,56.3
64,38.0,55.9
64,39.0,55.5
64,40.0,55.1
64,41.0,54.7
64,42.0,54.3
64,43.0,54.0
64,44.0,53.6
64,45.0,53.3
64,46.0,53.0
64,47.0,52.8
64,48.0,52.6
64,49.0,52.5
64,50.0,52.5
64,51.0,52.5
64,52.0,52.6
64,53.0,52.8
64,54.0,53.0
64,55.0,53.3
64,56.0,53.6
64,57.0,54.0
64,58.0,54.3
64,59.0,54.7
64,60.0,55.1
64,61.0,55.5
64,62.0,55.9
64,63.0,56.3
64,64.0,56.7
64,65.0,57.1
64,66.0,57.4
64,67.0,57.8
64,68.0,58.2
64,69.0,58.5
64,70.0,58.8
64,71.0,59.2
64,72.0,59.5
64,73.0,59.8
64,74.0,60.1
64,75.0,60.4
64,76.0,60.7
64,77.0,61.0
64,78.0,61.2
64,79.0,61.5
64,80.0,61.8
64,81.0,62.0
64,82.0,62.3
64,83.0,62.5
64,84.0,62.7
64,85.0,63.0
64,86.0,63.2
64,87.0,63.4
64,88.0,63.6
64,89.0,63.8
64,90.0,64.0
64,91.0,64.2
64,92.0,64.4
64,93.0,64.6
64,94.0,64.8
64,95.0,65.0
64,96.0,65.2
64,97.0,65.3
64,98.0,65.5
64,99.0,65.7
65,0.0,65.8
65,1.0,65.7
65,2.0,65.5
65,3.0,65.3
65,4.0,65.1
65,5.0,64.9
65,6.0,64.8
65,7.0,64.6
65,8.0,64.4
65,9.0,64.2
65,10.0,64.0
65,11.0,63.8
65,12.0,63.6
65,13.0,63.3
65,14.0,63.1
65,15.0,62.9
65,16.0,62.7
65,17.0,62.4
65,18.0,62.2
65,19.0,61.9
65,20.0,61.7
65,21.0,61.4
65,22.0,61.1
65,23.0,60.9
65,24.0,60.6
65,25.0,60.3
65,26.0,60.0
65,27.0,59.7
65,28.0,59.3
65,29.0,59.0
65,30.0,58.7
65,31.0,58.3
65,32.0,57.9
65,33.0,57.6
65,34.0,57.2
65,35.0,56.8
65,36.0,56.4
65,37.0,56.0
65,38.0,55.5
65,39.0,55.1
65,40.0,54.7
65,41.0,54.2
65,42.0,53.8
65,43.0,53.4
65,44.0,53.0
65,45.0,52.6
65,46.0,52.3
65,47.0,52.0
65,48.0,51.8
65,49.0,51.7
65,50.0,51.7
65,51.0,51.7
65,52.0,51.8
65,53.0,52.0
65,54.0,52.3
65,55.0,52.6
65,56.0,53.0
65,57.0,53.4
65,58.0,53.8
65,59.0,54.2
65,60.0,54.7
65,61.0,55.1
65,62.0,55.5
65,63.0,56.0
65,64.0,56.4
65,65.0,56.8
65,66.0,57.2
65,67.0,57.6
65,68.0,57.9
65,69.0,58.3
65,70.0,58.7
65,71.0,59.0
65,72.0,59.3
65,73.0,59.7
65,74.0,60.0
65,75.0,60.3
65,76.0,60.6
65,77.0,60.9
65,78.0,61.1
65,79.0,61.4
65,80.0,61.7
65,81.0,61.9
65,82.0,62.2
65,83.0,62.4
65,84.0,62.7
65,85.0,62.9
65,86.0,63.1
65,87.0,63.3
65,88.0,63.6
65,89.0,63.8
65,90.0,64.0
65,91.0,64.2
65,92.0,64.4
65,93.0,64.6
65,94.0,64.8
65,95.0,64.9
65,96.0,65.1
65,97.0,65.3
65,98.0,65.5
65,99.0,65.7
66,0.0,65.8
66,1.0,65.6
66,2.0,65.4
66,3.0,65.3
66,4.0,65.1
66,5.0,64.9
66,6.0,64.7
66,7.0,64.5
66,8.0,64.3
66,9.0,64.1
66,10.0,63.9
66,11.0,63.7
66,12.0,63.5
66,13.0,63.3
66,14.0,63.1
66,15.0,62.8
66,16.0,62.6
66,17.0,62.4
66,18.0,62.1
66,19.0,61.8
66,20.0,61.6
66,21.0,61.3
66,22.0,61.0
66,23.0,60.8
66,24.0,60.5
66,25.0,60.2
66,26.0,59.8
66,27.0,59.5
66,28.0,59.2
66,29.0,58.8
66,30.0,58.5
66,31.0,58.1
66,32.0,57.7
66,33.0,57.4
66,34.0,56.9
66,35.0,56.5
66,36.0,56.1
66,37.0,55.6
66,38.0,55.2
66,39.0,54.7
66,40.0,54.2
66,41.0,53.8
66,42.0,53.3
66,43.0,52.8
66,44.0,52.4
66,45.0,51.9
66,46.0,51.5
66,47.0,51.2
66,48.0,51.0
66,49.0,50.8
66,50.0,50.8
66,51.0,50.8
66,52.0,51.0
66,53.0,51.2
66,54.0,51.5
66,55.0,51.9
66,56.0,52.4
66,57.0,52.8
66,58.0,53.3
66,59.0,53.8
66,60.0,54.2
66,61.0,54.7
66,62.0,55.2
66,63.0,55.6
66,64.0,56.1
66,65.0,56.5
66,66.0,56.9
66,67.0,57.4
66,68.0,57.7
66,69.0,58.1
66,70.0,58.5
66,71.0,58.8
66,72.0,59.2
66,73.0,59.5
66,74.0,59.8
66,75.0,60.2
66,76.0,60.5
66,77.0,60.8
66,78.0,61.0
66,79.0,61.3
66,80.0,61.6
66,81.0,61.8
66,82.0,62.1
66,83.0,62.4
66,84.0,62.6
66,85.0,62.8
66,86.0,63.1
66,87.0,63.3
66,88.0,63.5
66,89.0,63.7
66,90.0,63.9
66,91.0,64.1
66,92.0,64.3
66,93.0,64.5
66,94.0,64.7
66,95.0,64.9
66,96.0,65.1
66,97.0,65.3
66,98.0,65.4
66,99.0,65.6
67,0.0,65.8
67,1.0,65.6
67,2.0,65.4
67,3.0,65.2
67,4.0,65.1
67,5.0,64.9
67,6.0,64.7
67,7.0,64.5
67,8.0,64.3
67,9.0,64.1
67,10.0,63.9
67,11.0,63.7
67,12.0,63.5
67,13.0,63.2
67,14.0,63.0
67,15.0,62.8
67,16.0,62.5
67,17.0,62.3
67,18.0,62.0
67,19.0,61.8
67,20.0,61.5
67,21.0,61.2
67,22.0,61.0
67,23.0,60.7
67,24.0,60.4
67,25.0,60.1
67,26.0,59.7
67,27.0,59.4
67,28.0,59.1
67,29.0,58.7
67,30.0,58.3
67,31.0,58.0
67,32.0,57.6
67,33.0,57.1
67,34.0,56.7
67,35.0,56.3
67,36.0,55.8
67,37.0,55.3
67,38.0,54.9
67,39.0,54.3
67,40.0,53.8
67,41.0,53.3
67,42.0,52.7
67,43.0,52.2
67,44.0,51.7
67,45.0,51.2
67,46.0,50.7
67,47.0,50.3
67,48.0,50.0
67,49.0,49.8
67,50.0,49.7
67,51.0,49.8
67,52.0,50.0
67,53.0,50.3
67,54.0,50.7
67,55.0,51.2
67,56.0,51.7
67,57.0,52.2
67,58.0,52.7
67,59.0,53.3
67,60.0,53.8
67,61.0,54.3
67,62.0,54.9
67,63.0,55.3
67,64.0,55.8
67,65.0,56.3
67,66.0,56.7
67,67.0,57.1
67,68.0,57.6
67,69.0,58.0
67,70.0,58.3
67,71.0,58.7
67,72.0,59.1
67,73.0,59.4
67,74.0,59.7
67,75.0,60.1
67,76.0,60.4
67,77.0,60.7
67,78.0,61.0
67,79.0,61.2
67,80.0,61.5
67,81.0,61.8
67,82.0,62.0
67,83.0,62.3
67,84.0,62.5
67,85.0,62.8
67,86.0,63.0
67,87.0,63.2
67,88.0,63.5
67,89.0,63.7
67,90.0,63.9
67,91.0,64.1
67,92.0,64.3
67,93.0,64.5
67,94.0,64.7
67,95.0,64.9
67,96.0,65.1
67,97.0,65.2
67,98.0,65.4
67,99.0,65.6
68,0.0,65.7
68,1.0,65.6
68,2.0,65.4
68,3.0,65.2
68,4.0,65.0
68,5.0,64.8
68,6.0,64.6
68,7.0,64.5
68,8.0,64.3
68,9.0,64.1
68,10.0,63.8
68,11.0,63.6
68,12.0,63.4
68,13.0,63.2
68,14.0,63.0
68,15.0,62.7
68,16.0,62.5
68,17.0,62.2
68,18.0,62.0
68,19.0,61.7
68,20.0,61.4
68,21.0,61.2
68,22.0,60.9
68,23.0,60.6
68,24.0,60.3
68,25.0,60.0
68,26.0,59.6
68,27.0,59.3
68,28.0,58.9
68,29.0,58.6
68,30.0,58.2
68,31.0,57.8
68,32.0,57.4
68,33.0,57.0
68,34.0,56.5
68,35.0,56.0
68,36.0,55.6
68,37.0,55.1
68,38.0,54.5
68,39.0,54.0
68,40.0,53.4
68,41.0,52.8
68,42.0,52.2
68,43.0,51.6
68,44.0,51.0
68,45.0,50.4
68,46.0,49.8
68,47.0,49.3
68,48.0,48.9
68,49.0,48.7
68,50.0,48.6
68,51.0,48.7
68,52.0,48.9
68,53.0,49.3
68,54.0,49.8
68,55.0,50.4
68,56.0,51.0
68,57.0,51.6
68,58.0,52.2
68,59.0,52.8
68,60.0,53.4
68,61.0,54.0
68,62.0,54.5
68,63.0,55.1
68,64.0,55.6
68,65.0,56.0
68,66.0,56.5
68,67.0,57.0
68,68.0,57.4
68,69.0,57.8
68,70.0,58.2
68,71.0,58.6
68,72.0,58.9
68,73.0,59.3
68,74.0,59.6
68,75.0,60.0
68,76.0,60.3
68,77.0,60.6
68,78.0,60.9
68,79.0,61.2
68,80.0,61.4
68,81.0,61.7
68,82.0,62.0
68,83.0,62.2
68,84.0,62.5
68,85.0,62.7
68,86.0,63.0
68,87.0,63.2
68,88.0,63.4
68,89.0,63.6
68,90.0,63.8
68,91.0,64.1
68,92.0,64.3
68,93.0,64.5
68,94.0,64.6
68,95.0,64.8
68,96.0,65.0
68,97.0,65.2
68,98.0,65.4
68,99.0,65.6
69,0.0,65.7
69,1.0,65.5
69,2.0,65.4
69,3.0,65.2
69,4.0,65.0
69,5.0,64.8
69,6.0,64.6
69,7.0,64.4
69,8.0,64.2
69,9.0,64.0
69,10.0,63.8
69,11.0,63.6
69,12.0,63.4
69,13.0,63.1
69,14.0,62.9
69,15.0,62.7
69,16.0,62.4
69,17.0,62.2
69,18.0,61.9
69,19.0,61.7
69,20.0,61.4
69,21.0,61.1
69,22.0,60.8
69,23.0,60.5
69,24.0,60.2
69,25.0,59.9
69,26.0,59.5
69,27.0,59.2
69,28.0,58.8
69,29.0,58.5
69,30.0,58.1
69,31.0,57.7
69,32.0,57.2
69,33.0,56.8
69,34.0,56.3
69,35.0,55.8
69,36.0,55.3
69,37.0,54.8
69,38.0,54.2
69,39.0,53.6
69,40.0,53.0
69,41.0,52.4
69,42.0,51.7
69,43.0,51.0
69,44.0,50.2
69,45.0,49.5
69,46.0,48.8
69,47.0,48.2
69,48.0,47.7
69,49.0,47.4
69,50.0,47.2
69,51.0,47.4
69,52.0,47.7
69,53.0,48.2
69,54.0,48.8
69,55.0,49.5
69,56.0,50.2
69,57.0,51.0
69,58.0,51.7
69,59.0,52.4
69,60.0,53.0
69,61.0,53.6
69,62.0,54.2
69,63.0,54.8
69,64.0,55.3
69,65.0,55.8
69,66.0,56.3
69,67.0,56.8
69,68.0,57.2
69,69.0,57.7
69,70.0,58.1
69,71.0,58.5
69,72.0,58.8
69,73.0,59.2
69,74.0,59.5
69,75.0,59.9
69,76.0,60.2
69,77.0,60.5
69,78.0,60.8
69,79.0,61.1
69,80.0,61.4
69,81.0,61.7
69,82.0,61.9
